Phenotype:,Hemoglobin A1c,Mean arterial pressure,Body mass index,Heart rate,Oxygen saturation,Hemoglobin total,Poor (N=223),Fair (N=969),Very good (N=79),Excellent (N=132),Cough (N=413),Diarrhea (N=85),Bristol stool scale,Diabetes (N=40),Allergies (N=124),Heart disease (N=59),Asthma (N=62),Stomach illness (N=261),Intestinal illness (N=103),Arthritis (N=43),Painkillers (N=1184),Antibiotics (N=242),Anti-diarrheal (N=60),Anti-parasitic (N=49),Anti-fungal (N=41),Vitamins (N=335),Anti-hypertensive (N=82),Reserved (N=1666),Nervous (N=950),Openness (N=1550),Cognitive impairment (N=100),Dementia (N=185),Alcohol daily frequency,Cigarette usage (N=82),Cigarette frequency,Mild anxiety (N=395),Moderate anxiety (N=123),Severe anxiety (N=59),Mild depression (N=469),Moderate depression (N=138),Severe depression (N=89),Cat (N=960),Dog (N=1384),Parakeet (N=157),No pets (N=220),Cow (N=535),Goat (N=63),Pig (N=269),Chicken (N=1664),Duck (N=636),Turkey (N=413),Sheep (N=51),Geese (N=82),Horse (N=468),Rabbit (N=176),No farm animals (N=171),Mice (N=820),Bat (N=546),Lizard (N=534),Snake (N=546),Bird (N=660),Possum (N=588),Rat (N=590),Squirrel (N=51),No wild animals (N=591),Beans,Tortillas,Rice,Bread,Milk,Yogurt,Cream/butter,Cheese,Eggs,Vegetables,Fruits,Natural juice,Chicken,Beef/pork,Ham/sausages/hotdog,Fish,Diet diversity score,Number of partners,Living with partner (N=1232),Grades 1-3 (N=920),Grades 4-6 (N=528),Grades >6 (N=129),Friend ties (same building),Friend ties (different building),Betweeness (friendship),Transitivity (friendship),Family ties (same building),Family ties (different building),Transitivity (familial),Betweeness (familial),Degree (all ties),Clustering coefficient(all ties),Betweeness(all ties),Kin percentage (to third degree),Altruism,Risk taking,Washing hands (N=1603),Distance to village center,Distance to main road,Number of churches,Altitude,Travel,Monthly expenditure,Household size,Household wealth index,TV (N=958),No electronics (N=89),Earth/Sand floor (N=594),Ceramic floor (N=151),Glass windows (N=86),Unfinished windows (N=59),Clay/mud walls (N=1256),Cement walls (N=402),Concrete roof (N=37),Sleeping rooms,Spring(protected) (N=1441),Tube well (N=91),Dug well(protected) (N=93)
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Lachnospiraceae_bacterium|t__SGB4771,0.189301486,0.859722701,0.266901131,0.172288733,0.573158255,0.634848224,0.179495354,0.563615352,0.17988609,0.379752994,0.923157938,0.743244931,0.418481501,0.82569081,0.289412467,0.311194444,0.061282524,0.268850423,0.29102307,0.614418862,0.23938911,0.790080262,2.65E-05,0.744989574,0.29995669,0.87206909,0.671949511,0.234493304,0.232599328,0.379450862,0.840118686,0.00050755,0.444901278,0.062422188,0.26153785,0.878575964,0.104061162,0.42554448,0.639539783,0.35143128,0.627892523,0.993807428,0.241394025,0.610434233,0.421520911,0.407883543,0.643705728,0.1199232,0.665366983,0.124634059,0.418114918,0.315147434,0.606030154,0.523770809,0.007877592,0.890063507,0.906631189,0.442651624,0.937024079,0.379503352,0.08018356,0.972312707,0.634150529,0.41759357,0.4674834,0.463072783,0.746225962,0.816033533,0.621759571,0.911310239,0.607374835,0.883267026,0.801546625,0.866313274,0.577380808,0.075259867,0.831866158,0.497467076,0.421868707,0.984407362,0.533536947,0.589772149,0.19430366,0.712484729,0.527162884,0.036072836,0.269591572,0.759680565,0.756865216,0.804611959,0.512609614,0.345452291,0.631183254,0.600821719,0.337973563,0.182526518,0.763763664,0.67773552,0.379963731,0.868075951,0.202537114,0.463939024,0.149274384,0.073014798,0.036292411,0.172604476,0.898485954,0.578869347,0.768074663,0.000228147,0.007348696,0.002024916,0.027397776,0.032909483,0.584313106,0.095698273,0.377496357,0.095691246,0.680603966,0.174932454,0.378633833,0.436195283,0.185215224
k__Bacteria|p__Lentisphaerae|c__Lentisphaeria|o__Lentisphaeria_unclassified|f__Lentisphaeria_unclassified|g__Lentisphaeria_unclassified|s__Lentisphaeria_bacterium|t__SGB9209,0.035231576,0.879531344,0.031502549,0.866359835,0.743015497,0.799416296,0.028541649,0.973709154,0.316880351,0.825972969,0.203403282,0.880887203,0.935809723,0.192589276,0.869392602,0.182416861,0.146463677,0.058531,0.583157335,0.143385883,0.982660611,0.198658539,0.756113736,0.304816036,0.188291661,0.027762992,0.499798126,0.937676298,0.454816957,0.937997771,0.865306634,0.610220472,0.805345319,0.182924367,0.622587531,0.306624718,0.680083643,0.108527392,0.828781787,0.551267389,0.694813843,0.552604783,0.801294403,0.926790009,0.33700931,0.599325802,0.642709004,0.795735589,0.138049542,0.851987372,0.654031623,0.135297793,0.744718466,0.461465212,0.813819689,0.183359566,0.687466955,0.788142583,0.050691825,0.25205082,0.520993765,0.545277631,0.299318442,0.307479818,0.415304314,0.177264845,0.790097018,0.389121059,0.804870491,0.220358738,0.608173009,0.326230776,0.837314992,0.537432276,0.932437388,0.43210164,0.833668262,0.148957344,0.985845546,0.511260112,0.635541349,0.636672042,0.087399584,0.197301649,0.488690559,0.911904303,0.311956457,0.536003706,0.82889445,0.636735624,0.468865684,0.641622969,0.629080604,0.797367996,0.368743938,0.940970243,0.255688464,0.716464036,0.900144407,0.794951944,0.164476622,0.023960576,0.448928677,0.421141065,0.830714369,0.025532197,0.727252218,0.790624251,0.976255009,0.325032119,0.654415959,0.359504115,0.447551395,0.932697655,0.372569316,0.788518089,0.326917452,0.294789214,0.955729175,0.156980513,0.872608706,0.774747898,0.325273993
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Clostridia_unclassified|s__Clostridia_bacterium|t__SGB15373,0.193420544,0.101592814,0.004367349,0.438881005,0.746631081,0.189999533,0.965040532,0.70172099,0.883414293,0.676350392,0.756932349,0.910176467,0.518916109,0.563159407,0.746045185,0.40778017,0.203449936,0.552106534,0.010151268,0.877432315,0.941216191,0.749644493,0.005717046,0.948818448,0.329969827,0.680416476,0.474576819,0.851448907,0.101546254,0.375438839,0.064972534,0.291661839,0.147538203,0.336727383,0.691891791,0.635507675,0.098546576,0.903404787,0.415919138,0.56308696,0.110790188,0.742449098,0.739620329,0.759878953,0.79512217,0.054002361,0.948374789,0.63395765,0.488114083,0.806927272,0.845602854,0.08597523,0.101939668,0.311610451,0.076947439,0.903313856,0.629737466,0.980323829,0.158916381,0.760533177,0.598941017,0.783091456,0.512813003,0.728343469,0.104785144,0.147411121,0.383040667,0.003410355,0.717771282,0.44492974,0.722757394,0.149122035,0.090403782,0.16008918,0.241959342,0.112284059,0.919908989,0.941405431,0.193552453,0.933827405,0.756345638,0.849582357,0.980652305,0.849718441,0.992344581,0.080623187,0.481933894,0.951248096,0.611363436,0.055537581,0.617287304,0.799289778,0.28926986,0.499234485,0.194990663,0.059482309,0.949455503,0.069678983,0.061169448,0.548404328,0.832154918,0.759981699,0.993201188,0.848426571,0.282643467,0.115099149,0.916381829,0.183142473,0.372826262,0.021427939,0.168190708,0.873958982,0.185505944,0.467088803,0.94402118,0.48133162,0.627044859,0.43184688,0.267978902,0.743645189,0.882282062,0.927708649,0.731813356
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__GGB3571|s__GGB3571_SGB4778|t__SGB4778,0.674030475,0.12269491,1.03E-06,0.907038808,0.093798738,0.744137341,0.967264259,0.610036983,0.687257687,0.678064073,0.220672764,0.797476096,0.730280383,0.674316929,0.669809792,0.44319091,0.768009745,0.000668817,0.015263909,0.5167362,0.849994776,0.920007774,0.137586374,0.33422058,0.482526826,0.82073817,0.999091474,0.539950146,0.882123631,0.18707664,0.907369458,0.349899324,0.142856019,0.89330978,0.730480554,0.625251037,0.106843238,0.005963551,0.609163271,0.254479423,0.981456702,0.562344583,0.040661708,0.724455327,0.028915005,0.531097446,0.888775614,0.695360712,0.809703572,0.06359043,0.043073004,0.804519396,0.654251111,0.635082403,0.141569549,0.977852176,0.183936188,0.967626285,0.577648612,0.652264352,0.91941248,0.714001606,0.760085971,0.361974962,0.35518859,0.931511757,0.691318554,0.306551729,0.997052526,0.445249521,0.673385943,0.830220873,0.901896958,0.333079335,0.634089002,0.453410435,0.405299278,0.780916805,0.359497652,0.137198948,0.716264556,0.620404212,0.523228073,0.484047449,0.002931083,0.010798607,0.064315609,0.957581426,0.857991513,0.622135081,0.073266535,0.165990866,0.591622592,0.450795554,0.724399188,0.038938407,0.389117847,0.769997325,0.015074813,0.434564383,0.320606609,0.846040548,0.619549388,0.079290667,0.040637526,0.202715369,0.531500315,0.429575653,0.378127249,0.020281796,0.13321779,0.291659327,0.056972914,0.039297159,0.276032534,0.158604027,0.780452455,0.307928039,0.83944274,0.193970267,0.476473936,0.702385682,0.000597466
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerobutyricum|s__Anaerobutyricum_hallii|t__SGB4532,0.111826809,0.581263659,0.447818655,0.132734359,0.702041248,0.465421536,0.50737072,0.450825123,0.758440121,0.57485845,0.836690887,0.510108011,0.023959078,0.042440289,0.544483413,0.967847737,0.734106896,0.648863468,0.821798295,0.742688283,0.724544326,0.023420664,0.061717537,0.698424286,0.98827955,0.066241334,0.573556046,0.77518623,0.139546111,0.670114683,0.88245645,0.63234282,0.990291104,0.126378735,0.066743384,0.671560029,0.862678083,0.938698156,0.64855797,0.481675272,0.352981366,0.472498769,0.816661662,0.603728779,0.275554593,0.67491622,0.787272303,0.668820985,0.153403248,0.185513277,0.103344596,0.836212845,0.868855227,0.1297917,0.526133711,0.016695551,0.399540064,0.676170448,0.156506596,0.102231139,0.948675878,0.753764854,0.908074612,0.143364293,0.84096028,0.506042461,0.275512934,0.187806094,0.038679389,0.87574543,0.737068737,0.9455324,0.099477649,0.675595129,0.169751535,0.519044083,0.198700044,0.043970818,0.230083238,0.715217648,0.749971212,0.371583373,0.965189699,0.343995031,0.422562958,0.616702202,0.51972321,0.573131442,0.534964986,0.993632148,0.418566896,0.924023413,0.8468673,0.99670768,0.315153618,0.526073188,0.911917988,0.833162724,0.024638719,0.869705204,0.358639257,0.603720686,0.786824679,0.45420531,0.509938668,0.468892904,0.089960346,0.609358511,0.229245641,0.030385825,0.082932615,0.139565892,0.98032919,0.547516396,0.623352208,0.699453061,0.855885069,0.361535692,0.175532357,0.629795396,0.532829712,0.7389228,0.65500439
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridiaceae_unclassified|s__Clostridiaceae_bacterium|t__SGB4770,0.098973571,0.552108804,0.596584227,0.73375888,0.626821596,0.632133192,0.058820959,0.707332867,0.478794798,0.991541276,0.46434249,0.757840091,0.289728121,0.433075572,0.118326231,0.070243735,0.102767564,0.448810633,0.968892672,0.235236829,0.67549102,0.870057696,0.058157794,0.78217859,0.1598539,0.611055846,0.587397515,0.566695851,0.88886629,0.177233851,0.515956419,0.013023294,0.712129872,0.888543344,0.886896236,0.925691491,0.117934465,0.027616572,0.830859947,0.825165561,0.963747363,0.329411342,0.511059324,0.630573292,0.704397388,0.22739207,0.333532854,0.208601135,0.401115678,0.091001807,0.473782197,0.760928201,0.684023266,0.06713085,0.426608775,0.972263951,0.83730541,0.870984109,0.731429185,0.762423,0.415167643,0.668549442,0.313643482,0.045214109,0.478361555,0.07800907,0.532279834,0.858393619,0.216984606,0.76670114,0.76372765,0.974052814,0.091839138,0.965946942,0.301869281,0.540398487,0.883362675,0.565222636,0.15025113,0.119038914,0.790936009,0.160414872,0.30677254,0.810838837,0.396182694,0.014722276,0.831779157,0.882296183,0.691340232,0.233185206,0.854756426,0.809023804,0.460264106,0.939524671,0.733222797,0.474289589,0.745086433,0.79164048,0.286737151,0.33762747,0.839998765,0.53700914,0.203596374,0.000445666,0.089925411,0.189027339,0.856860107,0.880286786,0.142738653,0.061612276,0.007132969,0.693127506,0.508508693,0.256022609,0.445709855,0.023348146,0.543360065,0.557304041,0.032829322,0.523256259,0.934363714,0.713101798,0.373065089
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_mitis|t__SGB8163,0.724948837,0.333594158,0.061124334,0.903499397,0.956876595,0.230804334,0.880114245,0.354967502,0.239408648,0.930259226,0.146943285,0.036649784,0.232789424,0.974479588,0.943457766,0.713690609,0.652713261,0.985128578,0.802260548,0.335133971,0.70243734,0.304682161,0.031124994,0.452807372,0.722489707,0.867904994,0.199723755,0.862819305,0.940514694,0.203102939,0.942230503,0.518975578,0.74569776,0.536463095,0.859062893,0.241021503,0.887231971,0.82429304,0.39979529,0.287082859,0.195812882,0.909337076,0.175459169,0.633786343,0.276366726,0.648383499,0.355198099,0.75674998,0.066600297,0.931814424,0.410745555,0.892124644,0.252974012,0.747675665,0.899447002,0.227159675,0.477521355,0.77545684,0.116016352,0.789479674,0.699935593,0.784495186,0.541081331,0.270896758,0.93424118,0.107810257,0.541391369,0.311038073,0.392488458,0.859781471,0.884867877,0.818323043,0.724582975,0.787897363,0.300062764,0.766955168,0.631301379,0.44257789,0.690131788,0.990471004,0.208442459,0.632819228,0.390762792,0.506225466,0.019943212,0.18081719,0.856457905,0.801747603,0.511124599,0.001906778,0.718584475,0.831874871,0.597849343,0.605301141,0.928957983,0.772426361,0.047312852,0.19450875,0.431794517,0.283540319,0.502600559,0.222049038,0.951746476,0.211545978,0.144527679,0.087820215,0.178388462,0.694941168,0.573336179,0.956881566,0.355100062,0.287397024,0.591944309,0.572294016,0.540708306,0.988932509,0.001388139,0.004445531,0.783763683,0.224572468,0.265023374,0.077793303,0.254611737
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Mediterraneibacter|s__Mediterraneibacter_sp_gm002|t__SGB4553,0.05457693,0.347713897,0.241218602,0.850545761,0.076123875,0.230925109,0.764638006,0.843829508,0.414156052,0.775739371,0.703695074,0.938728504,0.703940034,0.049514583,0.074034238,0.789514865,0.864860508,0.193241757,0.956815849,0.615946179,0.477598237,0.450809476,0.698604927,0.70231506,0.55791147,0.545378586,0.004790067,0.950556509,0.097752117,0.166820656,0.932697655,0.632518801,0.383179563,0.206241415,0.778616743,0.1167465,0.551179337,0.75988179,0.036673674,0.383050465,0.836506796,0.074793023,0.643542864,0.987489477,0.142902678,0.336108366,0.238014369,0.21272133,0.583972015,0.586072763,0.442155731,0.079836942,0.951796776,0.007372813,0.033903127,0.92952112,0.005449461,0.430443685,0.728151955,0.994360545,0.184161986,0.217457307,0.764042995,0.350532466,0.400573805,0.003682826,0.546154222,0.694067485,0.975857612,0.874013526,0.183775196,0.35825642,0.223824723,0.201492032,0.408584988,0.227140395,0.250484743,0.363477081,0.619181925,0.629520854,0.28585176,0.324063678,0.284168474,0.311504378,0.462703077,0.770751754,0.551475509,0.289133864,0.533991327,0.897625713,0.900492603,0.727577961,0.719589851,0.250206394,0.295075941,0.659414226,0.226576678,0.976163596,0.47726213,0.075930395,0.73884959,0.299970829,0.54872963,0.374267716,0.227780833,0.610303229,0.77010015,0.227597433,0.13999827,0.101752635,0.049222724,0.003241276,0.094049316,0.333743924,0.120105759,0.338322975,0.509347957,0.91535982,0.79762386,0.582538791,0.79023259,0.962979593,0.906932728
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Lachnospiraceae_bacterium|t__SGB4648,0.283893928,0.567546307,1.58E-08,0.83537786,0.20856359,0.337911983,0.210214819,0.824000502,0.279299669,0.771178994,0.293592474,0.294582244,0.327198974,0.048425111,0.763774506,0.021536527,0.674114623,0.090279251,0.004026226,0.309269772,0.131638969,0.000169826,0.042476948,0.481604637,0.281114521,0.628857949,0.452013658,0.781127679,0.264558508,0.817372473,0.968666633,0.976357871,0.032706737,0.169929447,0.304313793,0.432048908,0.554252926,0.030567016,0.515152268,0.948791659,0.180677378,0.233949633,0.281152826,0.235499532,0.507716282,0.729189666,0.244893346,0.608835628,0.917450767,0.210589711,0.164744801,0.769854778,0.087087802,0.911256969,0.684920496,0.761720457,0.78228009,0.255760289,0.622001948,0.970118962,0.567673096,0.337610568,0.491567735,0.303930707,0.359204199,0.889512326,0.39844079,0.450151532,0.477220288,0.608786273,0.944255479,0.004515742,0.514364464,0.4361609,0.981686649,0.600625237,0.282600938,0.420645839,0.9280351,0.550074106,0.416663889,0.12019782,0.649149358,0.714420741,0.165702783,0.010267228,0.023066605,0.076630326,0.561858975,0.392683225,0.487986659,0.67246083,0.202213478,0.893158098,0.01973534,0.247250769,0.340490649,0.363556309,0.796208322,0.38343043,0.359923196,0.706893758,0.568519776,0.422331664,0.126453912,0.649407954,0.253802096,0.280742907,0.297241649,0.181338359,0.986718664,0.442906104,0.131708843,0.976357871,0.61321387,0.046659373,0.830058165,0.970253053,0.944017273,0.314066723,0.313432421,0.281852965,0.507075717
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__GGB4602|s__GGB4602_SGB6365|t__SGB6365,0.346718747,0.277457093,0.493592962,0.120454494,0.270052076,0.762921409,0.041895052,0.191183142,0.340591158,0.306315326,0.292508166,0.183814902,0.723170961,0.508269878,0.124700914,0.883830534,0.962458412,0.652325654,0.792892787,0.881826115,0.209419333,0.204436157,0.358357274,0.925481107,0.896085439,0.618427502,0.182390328,0.401679176,0.245372841,0.312330482,0.449655179,0.327194692,0.324877602,0.397887535,0.462880556,0.681072632,0.800102759,0.037008244,0.967895515,0.918122282,0.099591121,0.309724994,0.907060165,0.580185303,0.759342292,0.643491306,0.644785935,0.088107119,0.05613345,0.185248661,0.706925801,0.282491748,0.271107549,0.521055351,0.242728795,0.070550838,0.361923535,0.560791959,0.866106452,0.953289956,0.02694106,0.202310723,0.053433596,0.566610075,0.013204139,0.601776908,0.814254464,0.501317202,0.500494972,0.273616639,0.136027862,0.64783701,0.534446705,0.031807324,0.74818381,0.109869165,0.937879347,0.701706953,0.040981898,0.607505991,0.556684195,0.744048427,0.901365626,0.148079137,0.879281804,0.231873333,0.010495614,0.132481431,0.127856223,0.65993811,0.084788073,0.616753022,0.096049559,0.463302216,0.353770001,0.37839055,0.576956935,0.370234202,0.711323571,0.245882423,0.788061536,0.12431473,0.050053072,0.448080346,0.781869975,0.55134675,0.902862248,0.901469522,0.011637936,0.765347332,0.498991974,0.050173073,0.728328735,0.49185105,0.863318299,0.601415309,0.919712798,0.842684467,0.309046878,0.758203753,0.45917762,0.518181328,0.874721582
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__GGB9522|s__GGB9522_SGB14921|t__SGB14921,0.045156373,0.919935267,5.88E-10,0.51488395,0.51093635,0.830416891,0.838210928,0.540718118,0.384420667,0.417036419,0.842142919,0.32386105,0.003858308,0.004769932,0.223982844,0.855539092,0.793757202,0.429169546,0.040532474,0.597068814,0.704062249,0.260655645,0.016331471,0.612635091,0.233077867,0.536331911,0.984186257,0.620905027,0.423484962,0.927896895,0.975265727,0.69569973,0.933917569,0.583384942,0.122918802,0.892067679,0.879503253,0.754919699,0.937519237,0.932017115,0.678871646,0.787901577,0.253128544,0.447375304,0.392837592,0.564646737,0.8634962,0.1156052,0.19134155,0.51488395,0.258880603,0.495335482,0.995531831,0.24924997,0.119634337,0.326464397,0.080231418,0.057237219,0.022241963,0.095315359,0.343929523,0.254696889,0.431362905,0.016921883,0.460081386,0.122387093,0.162747383,0.506434824,0.015666427,0.039186533,0.512990447,0.9135587,0.313519301,0.496922397,0.51685369,0.773036414,0.993067339,0.554445083,0.21266248,0.860568701,0.980556354,0.769209366,0.933891032,0.078650695,0.006189274,0.009411706,0.486109377,0.725684226,0.09299313,0.08589129,0.78230314,0.491619009,0.558893929,0.153251564,0.392518475,0.014643602,0.640082801,0.163844901,0.030617063,0.737082428,0.442705314,0.447567163,0.952505313,0.215192084,0.07012544,0.372650182,0.524484805,0.7409326,0.911495356,0.087173949,0.007284278,0.304465233,0.954154348,0.000186631,0.441076833,0.375285752,0.721198347,0.389439447,0.434446272,0.206704637,0.983372539,0.90786814,0.727889912
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharimonia|o__Candidatus_Saccharimonales|f__Candidatus_Sacchiramonaceaea|g__Candidatus_Nanosynsacchari|s__Candidatus_Nanosynsacchari_sp_TM7_ANC_38_39_G1_1|t__SGB19882,0.703686825,0.354897933,0.718158854,0.875999533,0.990439829,0.937988375,0.088602042,0.575351073,0.616606928,0.105029717,0.517665268,0.383830451,0.775258758,0.625161557,0.569974929,0.462216534,0.408849927,0.179411545,0.150535434,0.183567509,0.738687409,0.061161675,0.93386482,0.200985918,0.556359469,0.274819217,0.271137432,0.978789064,0.493782768,0.043653054,0.03762228,0.324501897,0.635933001,0.951934124,0.825344404,0.53360218,0.8805314,0.312491425,0.894266882,0.636681795,0.022745939,0.329207859,0.517136126,0.750584743,0.14896239,0.563670818,0.734572514,0.389270674,0.106244457,0.919127498,0.769543103,0.162588151,0.508227194,0.731844432,0.358961681,0.123134318,0.4702952,0.615812683,0.500808739,0.824000502,0.384210327,0.202703938,0.994268884,0.673768295,0.647756047,0.618577033,0.960690563,0.971708139,0.186902281,0.615120199,0.648501152,0.563848732,0.556157897,0.68744338,0.350252272,0.291489441,0.35135039,0.207169625,0.954125865,0.336845176,0.856456363,0.975498118,0.531900625,0.23976386,0.89515413,0.801566783,0.503151439,0.952978985,0.667228217,0.944286251,0.684347026,0.74706218,0.859680478,0.738723161,0.488304718,0.802083695,0.690898436,0.684733899,0.841303212,0.904837858,0.983238471,0.999422424,0.164428978,0.128251058,0.74757404,0.522877633,0.74401144,0.491781403,0.427425633,0.69260265,0.802434375,0.123643441,0.472332193,0.494923229,0.249088437,0.412836867,0.240431568,0.891923742,0.785803795,0.785609178,0.657877236,0.942252531,0.297309838
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Clostridia_unclassified|s__Clostridia_bacterium|t__SGB13994,0.729766906,0.811188888,5.57E-05,0.822658046,0.436018966,0.496330916,0.334534713,0.191784992,0.664750192,0.828866619,0.13878333,0.577753722,0.311318446,0.588646073,0.006235062,0.308414465,0.84540916,0.051473553,0.000518545,0.780367149,0.13394647,0.053895526,0.181634688,0.183924818,0.307365685,0.25406714,0.730567794,0.962426508,0.837265726,0.985327026,0.75188807,0.642251491,0.327949993,0.509627284,0.536273762,0.852738239,0.277540227,0.973596395,0.725997776,0.618475805,0.955063638,0.85900553,0.831710262,0.976722933,0.062631525,0.341924211,0.88561191,0.444420572,0.967462223,0.532391455,0.815918745,0.381952743,0.783008338,0.98999973,0.592888632,0.965562452,0.922240969,0.823510714,0.74594717,0.963419953,0.709275126,0.678132916,0.55996477,0.601292039,0.112295805,0.068997279,0.186952128,0.041565567,0.261035117,0.759275574,0.623105379,0.943209749,0.690951502,0.433256558,0.004833157,0.566935652,0.027848062,0.973964486,0.121904811,0.474939806,0.810941367,0.141113022,0.813006349,0.033177803,0.417962316,0.095402017,0.043240156,0.90914045,0.317082594,0.936761775,0.535969869,0.184425527,0.503990887,0.769767504,0.695104242,0.719350853,0.734117309,0.455629084,0.026230378,0.189895473,0.240695117,0.173633141,0.5106606,0.536949315,0.706477079,0.975549119,0.168916376,0.900136548,0.220437196,0.168025031,0.583252648,0.017865355,0.263562412,0.622893068,0.242540095,0.174677863,0.928207609,0.411218582,0.952203652,0.102731883,0.884143101,0.022452419,0.03384816
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacilli_unclassified|f__Bacilli_unclassified|g__Bacilli_unclassified|s__Bacilli_bacterium|t__SGB6868,0.095125108,0.469601973,0.700666591,0.459017594,0.409637458,0.965991865,0.263885563,0.288872544,0.747771182,0.158116171,0.938210852,0.553067844,0.581699434,0.377513221,0.060006503,0.049148877,0.809719861,0.46205514,0.236046495,0.177503119,0.410684505,0.614321718,0.703085615,0.338530954,0.306089945,0.962163049,0.531005343,0.936895682,0.045545155,0.105264707,0.913668827,0.002465636,0.392377003,0.384034684,0.778226983,0.006047013,0.408427107,0.81814191,0.458893532,0.550334134,0.512836601,0.961349446,0.962116275,0.432439792,0.256186584,0.094359175,0.629340992,0.234559497,0.48893559,0.020635075,0.367699926,0.940169313,0.62648682,0.868564629,0.854569062,0.96010524,0.207363696,0.799196247,0.978842216,0.730692502,0.228868118,0.203698278,0.483818633,0.033686447,0.413563157,0.820131779,0.992344581,0.867641447,0.030819436,0.159728302,0.544406927,0.012413084,0.312608866,0.945510996,0.024686172,0.007714033,0.020941359,0.153116782,0.164199148,0.116911654,0.169531347,0.216103202,0.60576024,0.45095176,0.055894468,0.077009699,0.848588512,0.728477869,0.968071004,0.096460485,0.768872397,0.599630344,0.699929816,0.060212515,0.421665329,0.023163965,0.982963565,0.558806511,0.000437881,0.535963095,0.462282933,0.836237562,0.823689715,0.778722278,0.383223122,0.054640957,0.088347906,0.074146765,0.487358623,2.08E-10,9.52E-07,9.06E-07,5.93E-07,0.14256869,0.505102119,0.569936338,0.003822838,0.018016886,0.30673548,2.95E-05,0.114686548,0.943149047,0.080072666
