Phenotype:,Hemoglobin A1c,Mean arterial pressure,Body mass index,Heart rate,Oxygen saturation,Hemoglobin total,Poor (N=223),Fair (N=969),Very good (N=79),Excellent (N=132),Cough (N=413),Diarrhea (N=85),Bristol stool scale,Diabetes (N=40),Allergies (N=124),Heart disease (N=59),Asthma (N=62),Stomach illness (N=261),Intestinal illness (N=103),Arthritis (N=43),Painkillers (N=1184),Antibiotics (N=242),Anti-diarrheal (N=60),Anti-parasitic (N=49),Anti-fungal (N=41),Vitamins (N=335),Anti-hypertensive (N=82),Reserved (N=1666),Nervous (N=950),Openness (N=1550),Cognitive impairment (N=100),Dementia (N=185),Alcohol daily frequency,Cigarette usage (N=82),Cigarette frequency,Mild anxiety (N=395),Moderate anxiety (N=123),Severe anxiety (N=59),Mild depression (N=469),Moderate depression (N=138),Severe depression (N=89),Cat (N=960),Dog (N=1384),Parakeet (N=157),No pets (N=220),Cow (N=535),Goat (N=63),Pig (N=269),Chicken (N=1664),Duck (N=636),Turkey (N=413),Sheep (N=51),Geese (N=82),Horse (N=468),Rabbit (N=176),No farm animals (N=171),Mice (N=820),Bat (N=546),Lizard (N=534),Snake (N=546),Bird (N=660),Possum (N=588),Rat (N=590),Squirrel (N=51),No wild animals (N=591),Beans,Tortillas,Rice,Bread,Milk,Yogurt,Cream/butter,Cheese,Eggs,Vegetables,Fruits,Natural juice,Chicken,Beef/pork,Ham/sausages/hotdog,Fish,Diet diversity score,Number of partners,Living with partner (N=1232),Grades 1-3 (N=920),Grades 4-6 (N=528),Grades >6 (N=129),Friend ties (same building),Friend ties (different building),Betweeness (friendship),Transitivity (friendship),Family ties (same building),Family ties (different building),Transitivity (familial),Betweeness (familial),Degree (all ties),Clustering coefficient(all ties),Betweeness(all ties),Kin percentage (to third degree),Altruism,Risk taking,Washing hands (N=1603),Distance to village center,Distance to main road,Number of churches,Altitude,Travel,Monthly expenditure,Household size,Household wealth index,TV (N=958),No electronics (N=89),Earth/Sand floor (N=594),Ceramic floor (N=151),Glass windows (N=86),Unfinished windows (N=59),Clay/mud walls (N=1256),Cement walls (N=402),Concrete roof (N=37),Sleeping rooms,Spring(protected) (N=1441),Tube well (N=91),Dug well(protected) (N=93)
k__Archaea|p__Euryarchaeota|c__CFGB343|o__OFGB343|f__FGB343|g__GGB781|s__GGB781_SGB1024|t__SGB1024,-0.309652772,0.00802489,-0.070161185,-0.014115149,0.262195164,0.042444285,0.023085836,-0.70916036,-0.681907901,-0.113752673,-0.172835976,-0.660758857,-0.065621787,-1.549473424,-0.833017499,-0.64972716,-0.054016258,-0.154472562,-0.706169363,0.135967798,-0.885737049,-1.007004858,-0.122385437,-0.35317333,0.156547626,-0.668196804,-1.524105471,-0.109498898,0.02801398,-0.212002839,0.532610104,1.219838443,-0.183054115,0.72807778,-0.019321348,-0.412873096,-0.921928292,-1.132901418,-0.437178519,-0.044915681,-0.972922724,0.124389903,-0.275490207,-1.05181401,0.90108979,-0.680490684,0.06495589,0.433073777,-0.581030094,0.397121084,-0.0847356,-0.359781301,-0.081205707,0.347764638,0.297931393,0.546546084,0.193260147,0.267374293,0.062458674,-0.062733863,0.226348505,0.042123627,0.596616566,-0.011827638,-0.382694938,0.924640912,4.926572128,0.921947651,-0.24945168,-0.980529222,-2.231831824,-0.863318044,-0.529623065,-0.012641813,-0.87007713,-1.10877863,-0.964369816,-0.661541661,-1.84356977,-0.475714415,-1.973774334,-0.206026653,0.181650765,-0.087108315,-0.156832123,0.392630817,-1.000305129,-0.932160917,-0.081634192,-0.135722472,-0.302940289,0.152879496,-0.017276553,-0.016238378,-0.020306645,-0.020804104,0.580454789,-0.146128683,7.55144321,-0.001614624,-0.000670462,-1.128306373,0.035751644,-0.008627071,-0.481563991,-0.002815938,-0.817701861,-0.00014219,0.140353773,-0.89004802,-1.087780118,2.609621519,1.876488664,-1.826173357,-1.729885884,1.344486658,0.992320878,-1.013855825,-1.863284405,-0.14004121,0.319931248,-0.338929528,0.177843142
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Spirochaetaceae|g__Treponema|s__Treponema_succinifaciens|t__SGB3546_group,0.022922449,-0.014523545,-0.119870963,-0.018953628,0.099960677,-0.07906141,-0.658830668,-0.887250376,-1.274464763,-0.246463731,-0.305852541,-0.767946397,-0.134384088,-0.404418152,-1.341146732,-0.900965613,-1.085893777,-0.838100296,-1.424348769,-0.264383537,-0.353849747,-1.337000163,0.701825238,-1.259683746,0.29260083,-0.719015586,-0.936566484,-0.196114399,0.063664478,-0.176943096,-0.690782007,1.10760787,-0.152332376,-0.381396284,-0.014941237,-0.134406045,-0.254773721,-0.733657597,-0.068227975,0.019623624,-0.196284119,-0.24456868,-0.310459366,0.269937334,0.471318468,-0.245656102,0.289448283,0.535218846,-0.023367117,0.329870891,0.157111632,-0.213353887,0.633980415,-0.105999445,-0.161087325,0.134076305,-0.044397843,0.581625237,0.094295094,0.636161014,0.137594705,0.503595937,0.318094971,0.29103065,-0.657358483,0.669542928,1.610480096,0.288985008,-0.41226905,-1.232281515,-0.229324119,-1.003313428,-0.599569788,-0.071102817,-1.185984028,-0.99192363,-0.936228825,-0.679195379,-2.026333888,-1.091942412,-1.702772521,-0.25354063,0.297069199,-1.414288935,0.112626937,-0.179924851,-0.372172869,-0.358881552,0.058209308,-0.038068658,-0.621267969,0.161008031,-0.075657896,0.445466158,0.001534359,-0.020158775,1.105332787,-0.161308043,5.529393157,-0.000253715,0.009925438,-1.247275037,0.237555921,-0.003385317,-0.466031079,-0.003980677,-0.8152867,-6.99E-05,0.134346705,-0.693856095,-0.827631997,2.20762734,0.978520573,-1.816172213,-1.308880442,2.301022836,0.561506317,-0.694229554,-1.358950556,-0.305453351,0.355849977,-0.638356442,-0.212835907
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__GGB4266|s__GGB4266_SGB5809|t__SGB5809_group,-0.161611019,-0.004921057,-0.046196507,-0.006868776,0.142573696,0.142189705,0.374768804,0.033571901,0.23123546,0.773802151,0.06526917,-0.893923899,0.038510075,-0.98802013,-0.490774007,0.23386992,0.186012989,-0.412699272,-0.785610592,0.082052309,0.013800664,-0.732158769,0.148082851,-1.200163981,-0.366288186,0.287985753,-0.323703181,-0.21053508,-0.007136457,-0.253889313,0.099904359,0.720850854,-0.021881219,0.436181917,0.031963799,-0.232621275,0.489367394,0.035206378,-0.143388551,0.085083311,0.324144437,-0.133158548,-0.548137457,-0.562279711,0.42211808,-0.202084667,0.313834953,0.509942111,0.431336528,0.225183942,0.417948884,-1.009145834,0.07656896,0.289171167,0.037574261,-0.658781626,0.078189664,0.153290491,0.028538596,0.188732083,0.370549079,0.258964392,0.350997301,0.413599667,-0.707831454,1.348120381,6.472119074,0.140862882,-0.001370854,-0.426285602,-1.867863535,-0.168080528,-0.58323593,0.020709819,-1.699640106,-1.287056744,-1.26003147,-0.695010204,-1.473326735,-0.250486914,-2.005653105,-0.179597979,-0.072742411,0.487350507,0.092304369,-0.291635131,-0.579196736,0.716114834,0.089781441,-0.022315123,-0.707605523,0.150325424,0.050349054,0.100211415,-0.030127653,-0.002147246,0.703234478,-0.110562289,2.150716085,-0.00032247,-0.001597941,-0.278930051,-0.262457629,0.028333115,-0.014803922,-0.000481805,-0.632691119,-0.000171087,0.114728049,-0.599075698,-1.052624685,0.904328344,0.881188344,-1.268453578,-1.033591837,-0.523980262,0.697467432,-0.686315484,-1.289079717,-0.333950803,0.685668196,-0.865340605,-0.308082713
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Brachyspirales|f__Brachyspiraceae|g__Brachyspira|s__Brachyspira_pilosicoli|t__SGB5969,-0.084177819,-0.003013623,-0.013263806,-0.004462304,-0.062421875,0.011275407,-0.223517975,-0.118573226,-0.692407448,0.289308615,-0.151930017,-0.070819595,0.090632165,0.158298759,-0.215057121,-0.413383808,0.49475168,-0.343099422,-0.064230284,0.709258346,-0.30513326,-0.755446786,0.033497734,-0.568168901,0.973720316,-0.226957493,-0.638681498,-0.103310993,-0.147704815,-0.094196805,-0.216797359,0.249619551,-0.034319067,0.351477201,0.108257165,-0.283611734,-0.211624744,-0.547520313,0.081483424,0.281679096,0.299795626,-0.125019519,-0.151473121,-0.216013506,0.360668985,-0.134123815,-0.211669648,-0.435003926,0.380169191,0.34365081,0.15071311,-0.000194242,0.373264884,-0.338806391,-0.582029017,-0.377968471,-0.051670838,0.095440824,0.021188444,0.031535299,0.400019057,0.123996161,0.461040188,0.270116361,-0.509078008,0.168667441,1.787020236,0.012514071,-0.264274966,-0.590291873,-0.493137488,-0.527766485,-0.03172067,-0.101108453,-0.382829273,-0.729170965,-0.462970065,-0.331884214,-0.422380024,0.09752943,-1.194386104,-0.015234342,0.172531838,0.472279801,0.211441162,-0.277167184,-0.386285182,-1.497389767,0.029730764,-0.005308193,-0.865411702,0.181594491,0.008096981,0.322263022,-0.005026851,-0.005324383,0.061432263,0.00485191,2.990888003,-0.000495942,0.001153534,-0.365506432,-0.476411847,-0.007709462,-0.319049696,-0.001677093,0.422852074,-1.71E-05,0.122025105,-0.227111482,0.074070127,0.648282166,0.443719409,-0.499338582,-0.580019842,0.472219118,0.350404822,-0.133485563,-0.384537486,-0.179458585,0.051185773,0.117834559,0.326194722
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_885|t__SGB1677,-0.11889307,-0.010350909,-0.020333558,-0.006982204,0.186777979,0.009358204,0.411275105,-0.378599835,-0.28739264,0.066136734,-0.352265302,0.007485893,0.134047887,0.220248987,-1.991594682,-0.433548609,-0.799694453,-0.64349114,-0.861205028,0.870318585,-0.348818744,-0.557315213,0.6287264,-1.39739611,0.069775847,-0.430735411,-0.748056841,-0.104717644,-0.119626984,-0.420640394,0.202389751,1.377772682,-0.06350331,0.802346238,-0.110489762,-0.465102047,-0.040566366,-0.777435955,-0.429437473,-0.064112032,-0.107691701,0.081818769,-0.179824823,-1.002038929,0.164504682,-0.092680202,-0.765883431,0.300673236,0.770983883,0.742828995,-0.070474524,-1.437128709,-0.711599007,-0.058434659,-0.750629387,-0.894082667,0.185705402,0.531707336,0.375542861,0.39799236,0.34163769,0.155235316,0.617562613,0.114480779,-0.537124244,2.071221632,2.481446865,0.292239415,-0.137770778,-1.220543986,-2.587173408,-0.891046621,-1.110266889,0.03439026,-1.926678505,-1.668592435,-1.085768645,-0.818553643,-1.187298491,-0.900021362,-1.237975645,-0.204076917,0.509273876,0.183426257,0.482575328,-0.327557172,-1.515746593,1.383574928,0.070117739,-0.046334624,0.1276677,-0.196002751,-0.039295765,-0.128944059,-0.044452273,-0.01591043,0.376245214,-0.048508584,4.105866893,0.000435288,0.009659718,-0.510990539,-0.211034048,0.017003263,-0.605943459,-0.002490809,-0.673117938,-0.000121946,0.194989242,-1.00957808,-1.495014918,2.247915442,1.819366937,-0.916101421,-1.314394627,0.857617719,0.61176683,-0.925715529,-0.436553473,-0.46176061,-0.103468794,-0.129375175,0.832893782
k__Bacteria|p__Candidatus_Melainabacteria|c__Candidatus_Melainabacteria_unclassified|o__Candidatus_Gastranaerophilales|f__Candidatus_Gastranaerophilales_unclassified|g__Candidatus_Gastranaerophilales_unclassified|s__Candidatus_Gastranaerophilales_bacterium|t__SGB8619,-0.140240144,0.00011301,-0.084993569,-0.017198697,0.047557824,-0.082924866,-0.162383989,-0.209217163,0.094115483,-0.442524023,0.200509355,-0.268426762,0.008535865,-0.161296938,-0.430857462,-0.713427058,0.316363642,-0.645599913,-1.629299657,0.298413941,-0.24296171,-0.994907906,-0.091681139,-0.230384973,1.133542898,0.004967461,0.185397324,0.087313912,0.036678542,0.003645906,-2.53E-05,0.172022487,-0.065955549,-1.475608577,-0.10943136,-0.321409897,-0.170799715,-0.081274314,-0.257082638,0.156045324,-0.590017787,0.310931882,0.232494884,-0.407697594,-0.44894149,0.020119558,0.374240508,0.151963247,0.587360512,0.586777954,-0.002811167,-0.327472701,-0.483581399,0.182695597,-0.135059183,-0.391524011,0.437279907,0.339856659,0.212072871,0.190387204,0.179538119,0.311947998,0.104526552,0.098594661,-0.348942734,0.508870459,2.404348142,0.520682281,-0.347420969,-0.123630763,0.24332371,-0.377762257,-0.187435642,0.350945095,0.079859743,-0.09206717,-0.217905237,-0.143242306,-0.113466619,0.135177448,-0.953567703,-0.063315806,0.149954363,-0.022204315,-0.150652816,-0.150168492,-0.321577833,-0.823776806,0.046815071,-0.008700431,-0.173502214,0.162435571,0.004687157,-0.197959725,0.040856716,0.005096093,0.043923177,0.023621608,0.174873932,-6.62E-05,0.007849781,-0.3923991,-0.325286575,-0.020436368,-0.486013486,-0.001486298,-0.487042434,-6.41E-05,0.080264917,-0.300842998,-0.321405644,0.019089969,0.720094713,-0.704999115,-0.465400348,0.751551782,0.13111465,0.16353986,-0.865579432,0.041748574,0.003554389,0.04663395,0.105602042
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__GGB1235|s__GGB1235_SGB1614|t__SGB1614,-0.145754894,-0.005860122,-0.039840864,0.006910417,0.146140274,-0.07299046,0.148306774,-0.265892212,-0.943585641,0.130053761,-0.012166988,-0.471518265,-0.077230239,-0.838456538,-2.470000722,-0.524496234,0.083586078,-0.826817165,-1.625514547,-0.627964645,-0.479425736,-0.657307586,0.015025198,-0.571763877,-0.466668093,-0.517558211,-0.987177813,-0.085718497,-0.061543436,-0.361363978,-0.529843235,1.181221809,-0.141292219,-0.102885234,-0.048824586,-0.179819402,-0.220719162,-0.357407824,0.310730005,0.108868882,-0.768294521,0.049097983,-0.158841441,-0.793081614,0.038195616,-0.09292143,-0.511796173,0.217628736,-0.077235806,0.587501271,-0.14045068,-0.436770181,-0.439903501,-0.577717101,-0.350848855,0.124881558,0.062703545,0.416599644,0.164373845,0.183264703,0.35734135,0.369374088,0.229416319,0.235964572,-0.695955405,1.765208771,3.717320575,0.578070819,-0.094801445,-0.649736848,-3.982179513,-0.764223388,-0.705773106,0.31589451,-1.79712583,-0.906404306,-1.091775361,-0.626724717,-1.397080917,-1.061961568,-0.534652525,-0.127814632,0.127382063,0.549099077,0.306410686,-0.867314268,-0.772672323,0.093885482,0.243871754,-0.075738129,0.328190942,0.066333558,0.045141149,-0.007828886,-0.013987517,-0.016022836,1.032979986,-0.167472115,5.397051593,-0.000210544,-0.001139011,-0.668508672,-0.250755728,0.047841324,-0.310048476,-0.001083041,-0.293744434,-0.000161514,0.123931577,-0.967625589,-1.611636667,2.539226007,1.468501932,-1.676142148,-2.243664712,1.42321778,0.873155573,-1.391360052,-1.374706745,-0.435046506,0.560713536,-1.313185677,-0.501907095
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__GGB1266|s__GGB1266_SGB1699|t__SGB1699,-0.00805097,-0.014792125,-0.072461382,-0.017677004,0.068117271,0.076983455,0.108026314,-0.194600585,-1.258235379,0.3745415,0.252825721,0.487378479,-0.029937767,-1.157740277,-1.440784245,-0.694937076,0.438043684,-1.441597017,-1.684929435,-0.660461791,-0.140493361,-0.748151192,0.535284612,-1.079886654,-0.373921451,-0.764451454,-0.826047061,-0.06725646,-0.001358744,-0.213749915,-0.22009418,1.227866333,-0.113360683,0.360888279,-0.205889585,-0.257245333,-0.383372058,-0.997364991,-0.095498809,-0.607202066,-0.742882796,-0.208308298,-0.332968508,-1.093001911,0.493795857,-0.458485022,-0.177626837,-0.359051886,-0.095736907,0.24771307,-0.080458787,0.189861715,-0.446298276,0.026171035,0.393658214,0.047969869,0.292767183,0.406000737,0.142530546,0.183183119,0.028890042,0.328865556,-0.013445808,0.397812116,-0.59456689,1.605060863,4.010625265,0.540234729,-0.419793485,-1.040044296,-0.767863428,-0.71429357,-0.372309835,0.251836857,-1.213518018,-0.728481223,-1.277244134,-0.513219524,-1.141232049,-1.148746275,-2.584888861,-0.081581392,0.183489414,0.09140488,0.112621292,-0.532522052,-0.402140826,1.066561717,0.054377546,-0.0794553,0.32069273,0.274103244,-0.019960951,-0.052510495,-0.040672508,-0.016422554,0.799460848,-0.201080385,2.024870459,-0.000346994,-0.012109483,-0.766350644,-0.32240192,0.034550072,-0.398209528,-0.002035021,-0.595820526,-9.61E-05,0.244810655,-0.766021463,-1.039656778,1.63814495,1.348225734,-1.619350301,-2.124395862,1.165662296,0.770103495,-1.029255587,-1.696444686,-0.143491875,0.244088889,-0.901454631,-0.127603335
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__GGB18559|s__GGB18559_SGB27424|t__SGB27424,-0.10650375,0.001839232,-0.038854992,0.00802431,-0.000294086,-0.010375318,-0.518702741,-0.476949319,-1.095517415,-0.421035542,-0.06864599,0.889190893,0.174478409,-0.027251518,-1.444025473,0.24767463,-0.343518313,-1.131500484,-1.258203382,-0.359499087,0.073886795,-0.417469314,0.856910705,-1.497944193,-1.001795878,0.150215547,-1.017357247,-0.30185047,-0.15929406,-0.390712948,-0.309506898,0.911330878,-0.092141285,-0.026561434,0.092039474,-0.483863809,-0.593846016,-0.53706073,-0.3009585,-0.533296472,-0.633128465,0.159220636,0.067457856,0.286833825,-0.036193997,-0.267539723,0.298634365,0.259308033,0.536255105,0.592899538,0.16453273,0.741923459,-0.387611434,-0.172441927,0.360982268,-0.57591594,0.148410296,0.255699772,0.24161166,-0.069864623,-0.023732463,0.183028722,0.56315324,0.142085097,-0.689858935,1.613139849,0.550586122,-0.006545626,-0.316359477,-0.453476646,-1.362169438,-0.660104071,-0.366672898,0.79838109,-0.89928614,-0.93284321,-0.391384982,-0.332077368,-1.27128414,-0.113395522,-0.98306061,-0.058697753,0.183582568,0.757578875,-0.016328354,-0.394098202,-0.201816178,0.018537606,-0.076043044,-0.069788834,-1.472460146,0.024351567,-0.103770234,-0.356871527,-0.060803511,-0.019237545,0.325458027,-0.139908979,5.152158606,0.00084644,-0.00838732,-0.072166158,-0.202284689,0.056289344,-0.378219008,-0.002428038,-0.270422951,-0.000140064,0.147987921,-0.641968049,-1.270732833,1.107495631,1.332316814,-1.080665016,-0.936840417,0.768488128,0.416564725,-0.756360382,-0.779539246,-0.300457857,0.100624448,-0.720703825,-0.701262017
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroidaceae_unclassified|s__Bacteroidaceae_bacterium|t__SGB1473,0.008386064,-0.016319659,-0.034732374,0.006690541,-0.079923066,0.126306798,0.30233266,-0.133657769,0.433719083,-0.199953551,0.295841646,0.112269072,0.044604498,0.294482048,-1.073122234,-0.016691169,-0.486477991,-0.226403175,-0.479987804,0.469356314,0.108118974,-0.53858349,0.135581748,-0.559475186,1.434881104,-0.33547251,-0.112122375,-0.208091312,0.040372634,-0.033616949,0.35170381,0.326973704,0.00328855,0.227314031,0.012882433,-0.204196399,0.218587088,-0.678095432,0.054887433,0.19647712,-0.393679165,0.390857022,0.16358076,0.816570894,-0.19419194,0.522747099,0.653489727,0.429292634,0.567785477,0.659841567,0.097379191,0.061031731,0.082584851,0.055501185,-0.35369784,-0.611306421,0.365480525,0.382751202,0.096971859,0.166360464,0.24537673,0.406123673,0.058198981,0.178981746,-0.38509439,0.097175098,0.451264578,-0.024939398,-0.285685752,-0.630216156,-0.844912744,-0.345454754,-0.233221834,-0.115983837,-0.419816935,-0.291355985,-0.243924377,-0.550083902,-1.138447501,-0.414676003,-1.593555682,-0.085333854,0.21996262,0.306389116,0.093601206,-0.478901908,0.176739418,-1.091611326,0.035880783,-0.029454071,-0.593216302,0.033874233,-0.003547999,-0.280902946,-0.003276485,-0.003469545,0.086466986,-0.019010468,5.149820196,0.000512652,0.001537165,-0.165566671,-0.039206865,-0.040057248,-0.336813751,-0.003887831,0.013963986,-3.83E-05,0.181102946,-0.481795383,-0.793143613,1.039185095,0.702321675,-0.489933211,-0.483108752,1.256562432,0.663510005,-0.581150563,-0.329214167,-0.11920396,-0.194040285,-0.19877261,-0.110193456
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_faecis|t__SGB4925,0.044981803,0.004843748,0.03542023,-0.005393277,0.025965969,0.003832068,-0.068074905,-0.169160523,0.055329729,-0.172487759,-0.069883649,0.020086706,0.025921255,0.043439668,-0.1647402,0.014287877,-0.217321964,-0.067960796,0.092296714,-0.369968151,-0.003586097,-0.20735139,-1.179041253,-0.057080575,0.916003005,-0.133376056,0.082452503,0.077971183,0.025714202,0.001123579,0.26801926,0.259385242,0.001408044,0.366279201,0.048461909,0.095112041,-0.039199875,-0.078584071,-0.016010969,0.033357389,0.180020257,0.072662683,-0.261289585,-0.051212225,0.228484763,0.084363795,-0.195573966,0.023621559,-0.027338647,0.046980396,-0.003127636,-0.249544736,0.3774648,-0.051889285,0.005455755,-0.022440671,0.097374321,0.327132665,0.085176108,0.008872028,0.219199435,0.136743644,0.208526689,0.147760319,-0.336516523,-0.414672149,1.873573724,0.041484912,0.166662459,-0.170739986,-0.723572114,0.088900086,0.079505652,0.008482353,-0.155033106,-0.297366723,-0.17024737,0.156108016,0.036047403,0.330578217,-0.53566981,-0.029440163,0.125763628,-0.485993301,-0.076816656,0.159372467,-0.020050267,-0.103382638,0.021745822,-0.021654819,0.080763133,0.04337607,-0.00337885,-0.045125008,-0.019467816,0.003559725,0.317428749,-0.047018647,-1.134778265,0.000294268,0.006634411,-0.151341724,-0.175955834,0.033807254,0.038740643,0.00041197,-0.272184955,-3.54E-05,0.009341671,-0.022812383,-0.032458755,-0.162389034,0.179627078,-0.207229576,-0.539897687,0.095033218,-0.139702601,-0.005101019,-0.55148956,-0.131594495,-0.110453388,0.234641087,0.041433379
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_sp_NSJ_71|t__SGB4290,0.060110275,0.012001104,-0.072028369,0.012723244,0.042701667,0.111735313,0.309043154,0.076032996,-0.172661865,0.061577371,-0.025849655,0.457609748,0.016278638,0.368977174,-0.606713319,0.597143931,-1.08925107,-0.598336785,-0.991324521,-1.338416494,-0.493729009,-1.225547967,0.639569012,0.973548486,-1.878248741,-0.262307659,-0.344902073,-0.128151427,-0.112479124,0.042439754,-0.292358833,0.049343233,-0.093542256,-0.654760866,-0.212827062,0.048151099,-0.354418931,0.091642967,-0.535803088,-0.252337682,-0.059120002,-0.015419485,-0.170261405,-0.087720657,-0.084712409,-0.137245656,0.349140074,-0.268201727,0.483462322,0.103972045,0.080382867,-1.055774825,0.132404622,0.024709367,-0.286199144,-0.451362777,0.089985414,0.029466202,-0.34821899,-0.07907419,0.064745753,0.295414314,0.287292127,0.049055543,-0.26643817,0.526233674,6.414441567,-0.296964931,-0.195580504,-0.472261694,-1.981875411,-0.96676629,-0.122514879,0.392259479,0.027844647,-0.376598259,-0.582990492,-0.096187377,-0.699684986,-0.085535656,-0.156010872,0.001649036,0.183798907,0.773342712,-0.265058035,0.289887335,-0.616374352,-2.331746165,0.13746668,0.016081936,0.273036287,0.013236197,0.037517047,0.05974127,-0.010438019,0.021521769,-0.450213252,0.109909422,1.399031999,-0.000379277,0.021991047,0.090940571,-0.064425898,-0.007588655,-0.067002809,-0.001471024,0.094492732,2.15E-05,0.042347784,-0.056743999,-0.100541466,0.585522144,0.135727597,0.58286817,-0.595076111,0.842818771,0.147272222,-0.003595563,-0.849632892,-0.161340341,0.321685156,0.202384005,-0.480263476
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_AF34_10BH|t__SGB4914,-0.098477531,6.72E-05,0.051269419,-0.008375013,-0.036656173,0.016857043,-0.091549513,0.016749863,-0.307831807,0.039835551,-0.32717505,0.335583155,-0.047089552,-0.374661297,0.115422384,-0.174362727,-0.118492929,0.203875922,0.611415451,-0.337718942,-0.100989855,-0.036652962,-0.30507408,0.348197222,0.533508706,0.084658118,-0.570518452,0.054033469,0.014657348,0.044360803,-0.649325905,-0.306010845,0.078749895,0.545303859,0.07937853,0.080847435,0.018698525,-0.232798172,0.016036498,0.00224516,0.24694183,0.026672164,-0.070098577,-0.052127991,0.064783418,0.049566248,-0.136345529,-0.125507262,-0.203978153,-0.193333855,-0.357443071,-0.014217183,0.25646234,0.17971309,0.100054864,0.342656007,0.023272184,0.156670934,-0.031026642,-0.072458528,0.002032257,-0.027954332,0.012832105,-0.017269083,0.17884201,-0.193016908,1.349479788,-0.163307502,-0.063070805,-0.138463992,-0.272358978,0.270250615,0.057255204,0.015746722,0.345808081,0.126500749,-0.174738209,0.319161569,0.399899713,0.610916392,0.326453218,0.020461075,-0.014123057,0.082304591,-0.000696506,0.131925177,-0.193222203,0.275307771,-0.072858985,0.003527467,0.247745946,-0.056655178,-0.029826835,0.041382846,-0.024726927,-0.006040557,0.113127541,0.00016531,-1.053672582,-7.62E-05,0.001177767,-0.024326564,0.198120156,0.012032064,0.101993776,0.000740236,0.444576663,-5.09E-06,-0.051532537,0.159741883,0.222872622,-0.423408654,-0.176776766,-0.015891819,0.423930686,0.1260037,-0.286406379,0.142792355,0.564785186,0.043926898,0.040601513,0.214567195,-0.252976308
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__GGB4979|s__GGB4979_SGB6973|t__SGB6973,-0.01373295,-0.000320267,-0.068680519,-0.014986326,0.157327376,-0.019953076,-0.018943602,-0.156966922,-0.267869197,-0.501104829,-0.360027113,-1.240917207,-0.016187657,-0.705103846,-1.049980821,-1.418875974,-0.770094964,-1.007445237,-0.652830152,0.582911982,-0.372199354,-1.168362255,1.1690191,-0.952192256,0.108189803,-0.6162514,-1.387491671,-0.064207623,-0.155491908,-0.146743601,-0.49898152,1.303390122,0.092036823,0.831032069,0.023604938,-0.438929152,-0.088553101,-0.362299525,-0.06885972,0.212424182,-0.473918059,-0.075732465,0.405493348,-0.864924446,-0.277035171,-0.312080876,-0.069763297,-0.165931096,0.572125067,0.415198433,-0.014255958,-0.233600813,-0.580447969,-0.136254219,-0.146548936,-0.516970611,0.00975432,0.371321413,0.433340693,0.279121543,-0.005818363,0.14433555,0.237982237,0.169076218,-0.553052578,1.445152421,2.787846257,0.246700144,-0.469633698,-0.976072525,-1.090180424,-1.262661817,-1.065681652,0.13985973,-0.813064972,-1.408786605,-0.726510969,-0.341846731,-1.53498554,-0.78185873,-1.753689532,-0.231192038,0.254194429,0.954138588,0.052002485,-0.364877983,-0.84411693,0.287794221,0.023256804,-0.028346807,-1.126257895,-0.042324403,-0.018367384,-0.264130075,-0.054156486,-0.018992067,-0.112748288,-0.059430562,4.128732554,0.000333034,0.008952113,-0.224513503,-0.253073537,-0.033587415,-0.614207347,-0.003465013,-0.556608493,-0.00013681,0.185308206,-0.768919074,-1.176301885,1.446464765,1.101358585,-1.340938504,-1.765271606,0.740194365,0.493290171,-0.602271246,-2.092989966,-0.348940911,0.40289214,-1.571400595,-0.687943055
